ts,phase57_core,phase57_lock_a,phase57_lock_b,phase57_lock_c,phase57_lock_d,phase57_lock_e,phase57_lock_f
2023-04-30,18.96919391708141,18.627439620233876,19.524342028058467,21.46412581006018,18.96919391708141,21.46412581006018,18.96919391708141
2023-05-01,19.32001318780822,18.97193843297434,19.885428295700894,21.86108674558487,19.32001318780822,21.86108674558487,19.32001318780822
2023-05-02,19.682015488298468,19.327418798889926,20.258024873110074,22.2707015639698,19.682015488298468,22.2707015639698,19.682015488298468
2023-05-03,19.49549068088827,19.144254474517634,20.066041273147235,22.059643996081025,19.49549068088827,22.059643996081025,19.49549068088827
2023-05-04,19.94670758428845,19.58734212813412,20.53046338772605,22.570207408767008,19.94670758428845,22.570207408767008,19.94670758428845
2023-05-05,19.50227803231555,19.150919543125486,20.073027261656296,22.067324057004495,19.50227803231555,22.067324057004495,19.50227803231555
2023-05-06,19.219629463416585,18.87336324980456,19.78210676408284,21.747500005998415,19.219629463416585,21.747500005998415,19.219629463416585
2023-05-07,18.704960288605605,18.367966498625044,19.25237539836257,21.16513873292633,18.704960288605605,21.16513873292633,18.704960288605605
2023-05-08,18.677567511729773,18.341067237669858,19.22418095071446,21.134143108561904,18.677567511729773,21.134143108561904,18.677567511729773
2023-05-09,18.64955116046218,18.313555636813355,19.19534467928839,21.102441893899062,18.64955116046218,21.102441893899062,18.64955116046218
2023-05-10,18.64955116046218,18.313555636813355,19.19534467928839,21.102441893899062,18.64955116046218,21.102441893899062,18.64955116046218
2023-05-11,18.64955116046218,18.313555636813355,19.19534467928839,21.102441893899062,18.64955116046218,21.102441893899062,18.64955116046218
2023-05-12,18.64955116046218,18.313555636813355,19.19534467928839,21.102441893899062,18.64955116046218,21.102441893899062,18.64955116046218
2023-05-13,18.64955116046218,18.313555636813355,19.19534467928839,21.102441893899062,18.64955116046218,21.102441893899062,18.64955116046218
2023-05-14,18.64955116046218,18.313555636813355,19.19534467928839,21.102441893899062,18.64955116046218,21.102441893899062,18.64955116046218
2023-05-15,18.64955116046218,18.313555636813355,19.19534467928839,21.102441893899062,18.64955116046218,21.102441893899062,18.64955116046218
2023-05-16,18.64955116046218,18.313555636813355,19.19534467928839,21.102441893899062,18.64955116046218,21.102441893899062,18.64955116046218
2023-05-17,18.64955116046218,18.313555636813355,19.19534467928839,21.102441893899062,18.64955116046218,21.102441893899062,18.64955116046218
2023-05-18,18.64955116046218,18.313555636813355,19.19534467928839,21.102441893899062,18.64955116046218,21.102441893899062,18.64955116046218
2023-05-19,18.64955116046218,18.313555636813355,19.19534467928839,21.102441893899062,18.64955116046218,21.102441893899062,18.64955116046218
2023-05-20,18.64955116046218,18.313555636813355,19.19534467928839,21.102441893899062,18.64955116046218,21.102441893899062,18.64955116046218
2023-05-21,18.64955116046218,18.313555636813355,19.19534467928839,21.102441893899062,18.64955116046218,21.102441893899062,18.64955116046218
2023-05-22,18.64955116046218,18.313555636813355,19.19534467928839,21.102441893899062,18.64955116046218,21.102441893899062,18.64955116046218
2023-05-23,18.64955116046218,18.313555636813355,19.19534467928839,21.102441893899062,18.64955116046218,21.102441893899062,18.64955116046218
2023-05-24,18.64955116046218,18.313555636813355,19.19534467928839,21.102441893899062,18.64955116046218,21.102441893899062,18.64955116046218
2023-05-25,18.64955116046218,18.313555636813355,19.19534467928839,21.102441893899062,18.64955116046218,21.102441893899062,18.64955116046218
2023-05-26,18.64955116046218,18.313555636813355,19.19534467928839,21.102441893899062,18.64955116046218,21.102441893899062,18.64955116046218
2023-05-27,18.684418763500133,18.347795055374355,19.23123270965949,21.141895474350253,18.684418763500133,21.141895474350253,18.684418763500133
2023-05-28,18.365852078304833,18.03496775657438,18.903342924374673,20.78142916039853,18.365852078304833,20.78142916039853,18.365852078304833
2023-05-29,18.42618667777364,18.09421535104407,18.965443262496798,20.84969929561666,18.42618667777364,20.84969929561666,18.42618667777364
2023-05-30,18.153474288174632,17.826416224041058,18.684749734184795,20.541118284430713,18.153474288174632,20.541118284430713,18.153474288174632
2023-05-31,18.04487200913078,17.719770553995613,18.572969125564974,20.418232041038085,18.04487200913078,20.418232041038085,18.04487200913078
2023-06-01,18.017804701117086,17.69319089816462,18.545109671876627,20.387604692976527,18.017804701117086,20.387604692976527,18.017804701117086
2023-06-02,17.79678033880296,17.47614857250735,18.31761686088962,20.137510000469497,17.79678033880296,20.137510000469497,17.79678033880296
2023-06-03,17.71189903353045,17.392796512543086,18.23025143865962,20.041464642756605,17.71189903353045,20.041464642756605,17.71189903353045
2023-06-04,17.045907253699987,16.738803426669634,17.54476889500887,19.287877989932387,17.045907253699987,19.287877989932387,17.045907253699987
2023-06-05,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-06,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-07,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-08,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-09,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-10,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-11,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-12,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-13,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-14,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-15,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-16,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-17,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-18,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-19,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-20,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-21,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-22,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-23,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-24,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-25,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-26,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-27,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-28,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-29,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-06-30,17.020338392819436,16.71369522152963,17.518451741666357,19.25894617294749,17.020338392819436,19.25894617294749,17.020338392819436
2023-07-01,16.723839515787187,16.42253815109597,17.213275595994713,18.9234501457056,16.723839515787187,18.9234501457056,16.723839515787187
2023-07-02,17.005393041766506,16.699019130096403,17.503069003371714,19.242035127771935,17.005393041766506,19.242035127771935,17.005393041766506
2023-07-03,16.94380320795853,16.63853891594006,17.439676695507995,19.172344662944926,16.94380320795853,19.172344662944926,16.94380320795853
2023-07-04,16.952601755645386,16.647178946533824,17.448732739488527,19.1823004436345,16.952601755645386,19.1823004436345,16.952601755645386
2023-07-05,16.927172853011918,16.622208178114025,17.422559640379294,19.15352699296905,16.927172853011918,19.15352699296905,16.927172853011918
2023-07-06,16.927172853011918,16.622208178114025,17.422559640379294,19.15352699296905,16.927172853011918,19.15352699296905,16.927172853011918
2023-07-07,16.927172853011918,16.622208178114025,17.422559640379294,19.15352699296905,16.927172853011918,19.15352699296905,16.927172853011918
2023-07-08,16.927172853011918,16.622208178114025,17.422559640379294,19.15352699296905,16.927172853011918,19.15352699296905,16.927172853011918
2023-07-09,16.927172853011918,16.622208178114025,17.422559640379294,19.15352699296905,16.927172853011918,19.15352699296905,16.927172853011918
2023-07-10,16.927172853011918,16.622208178114025,17.422559640379294,19.15352699296905,16.927172853011918,19.15352699296905,16.927172853011918
2023-07-11,16.927172853011918,16.622208178114025,17.422559640379294,19.15352699296905,16.927172853011918,19.15352699296905,16.927172853011918
2023-07-12,16.927172853011918,16.622208178114025,17.422559640379294,19.15352699296905,16.927172853011918,19.15352699296905,16.927172853011918
2023-07-13,16.522676398945816,16.224999245164582,17.006225285169197,18.69582895805256,16.522676398945816,18.69582895805256,16.522676398945816
2023-07-14,16.71710949627943,16.41592938149977,17.206348617268084,18.91583495730856,16.71710949627943,18.91583495730856,16.71710949627943
2023-07-15,16.5061289013004,16.20874987185946,16.98919351222461,18.677105043222262,16.5061289013004,18.677105043222262,16.5061289013004
2023-07-16,16.541292333796907,16.243279790132846,17.025386029731855,18.716893362236647,16.541292333796907,18.716893362236647,16.541292333796907
2023-07-17,16.50199202688905,16.20468752853318,16.984935568988465,18.67242406451469,16.50199202688905,18.67242406451469,16.50199202688905
2023-07-18,16.611619198789917,16.312339626679616,17.09777106474635,18.796470000265415,16.611619198789917,18.796470000265415,16.611619198789917
2023-07-19,16.69849356142834,16.397648836531506,17.187187872705426,18.894770553124477,16.69849356142834,18.894770553124477,16.69849356142834
2023-07-20,16.63644044525804,16.3367136866373,17.12331872416323,18.82455587251086,16.63644044525804,18.82455587251086,16.63644044525804
2023-07-21,17.35418815562787,17.041530253746977,17.86207187563465,19.636705678275035,17.35418815562787,19.636705678275035,17.35418815562787
2023-07-22,17.32815687339443,17.015967958366357,17.8352787678212,19.607250619757625,17.32815687339443,19.607250619757625,17.32815687339443
2023-07-23,16.90933488528698,16.60469158419884,17.404199630751606,19.133342878392675,16.90933488528698,19.133342878392675,16.90933488528698
2023-07-24,16.88397088295905,16.57978454682254,17.37809333130548,19.104642864075085,16.88397088295905,19.104642864075085,16.88397088295905
2023-07-25,16.88397088295905,16.57978454682254,17.37809333130548,19.104642864075085,16.88397088295905,19.104642864075085,16.88397088295905
2023-07-26,16.88397088295905,16.57978454682254,17.37809333130548,19.104642864075085,16.88397088295905,19.104642864075085,16.88397088295905
2023-07-27,16.88397088295905,16.57978454682254,17.37809333130548,19.104642864075085,16.88397088295905,19.104642864075085,16.88397088295905
2023-07-28,16.88397088295905,16.57978454682254,17.37809333130548,19.104642864075085,16.88397088295905,19.104642864075085,16.88397088295905
2023-07-29,16.203330988254926,15.911407250605087,16.677533984385708,18.3344814963788,16.203330988254926,18.3344814963788,16.203330988254926
2023-07-30,16.179025991772544,15.88754013972918,16.65251768340913,18.306979774134234,16.179025991772544,18.306979774134234,16.179025991772544
2023-07-31,16.179025991772544,15.88754013972918,16.65251768340913,18.306979774134234,16.179025991772544,18.306979774134234,16.179025991772544
2023-08-01,16.179025991772544,15.88754013972918,16.65251768340913,18.306979774134234,16.179025991772544,18.306979774134234,16.179025991772544
2023-08-02,16.179025991772544,15.88754013972918,16.65251768340913,18.306979774134234,16.179025991772544,18.306979774134234,16.179025991772544
2023-08-03,16.179025991772544,15.88754013972918,16.65251768340913,18.306979774134234,16.179025991772544,18.306979774134234,16.179025991772544
2023-08-04,16.179025991772544,15.88754013972918,16.65251768340913,18.306979774134234,16.179025991772544,18.306979774134234,16.179025991772544
