ts,phase49_no_bnb_baseline,phase49_bnb_hybrid_base,phase49_bnb_hybrid_strict
2026-01-04,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-05,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-06,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-07,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-08,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-09,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-10,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-11,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-12,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-13,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-14,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-15,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-16,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-17,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-18,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-19,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-20,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-21,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-22,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-23,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-24,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-25,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-26,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-27,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-28,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-29,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-30,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-31,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-01,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-02,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-03,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-04,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-05,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-06,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-07,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-08,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-09,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-10,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-11,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-12,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-13,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-14,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-15,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-16,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-17,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-18,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-19,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-20,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-21,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-22,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-23,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-24,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-25,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-26,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-27,142.71231448095875,170.20344727680535,179.69045321899546
2026-02-28,142.71231448095875,170.20344727680535,179.69045321899546
2026-03-01,142.71231448095875,170.20344727680535,179.69045321899546
2026-03-02,142.71231448095875,170.20344727680535,179.69045321899546
2026-03-03,142.71231448095875,170.20344727680535,179.69045321899546
2026-03-04,142.71231448095875,170.20344727680535,179.69045321899546
2026-03-05,142.71231448095875,170.20344727680535,179.69045321899546
2026-03-06,142.71231448095875,170.20344727680535,179.69045321899546
2026-03-07,142.71231448095875,170.20344727680535,179.69045321899546
2026-03-08,142.71231448095875,170.20344727680535,179.69045321899546
2026-03-09,142.71231448095875,170.20344727680535,179.69045321899546
2026-03-10,142.71231448095875,170.20344727680535,179.69045321899546
2026-03-11,142.71231448095875,170.20344727680535,179.69045321899546
2026-03-12,142.71231448095875,170.20344727680535,179.69045321899546
2026-03-13,142.71231448095875,170.20344727680535,179.69045321899546
2026-03-14,142.71231448095875,170.20344727680535,179.69045321899546
2026-03-15,142.71231448095875,170.20344727680535,179.69045321899546
2026-03-16,142.71231448095875,170.20344727680535,179.69045321899546
