ts,daily_accel_w_0p20_aggressive,daily_accel_w_0p20_balanced_v2,daily_accel_w_0p25_aggressive,daily_accel_w_0p25_balanced_v2
2025-06-03,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-04,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-05,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-06,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-07,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-08,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-09,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-10,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-11,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-12,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-13,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-14,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-15,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-16,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-17,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-18,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-19,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-20,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-21,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-22,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-23,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-24,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-25,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-26,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-27,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-28,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-29,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-06-30,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-07-01,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-07-02,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-07-03,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-07-04,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-07-05,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-07-06,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-07-07,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-07-08,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-07-09,35.025636639954186,21.929746485635125,34.79012067170766,22.21894634469221
2025-07-10,35.43130875048855,22.183740057022863,35.193065001420074,22.47628947167535
2025-07-11,35.398852265776114,22.163418870890688,35.16082675743519,22.455700298671136
2025-07-12,35.90129770216032,22.47800276142877,35.65989369924248,22.77443278330559
2025-07-13,36.29598946839538,22.72512147799848,36.05193151761532,23.024810392906698
2025-07-14,37.79269529435801,23.662217344786885,37.53857334030499,23.97426426815524
2025-07-15,40.604483675537985,25.422693735391384,40.3314549684142,25.75795704771205
2025-07-16,41.87536481141613,26.21839950398809,41.59379056936547,26.564156234291485
2025-07-17,42.71904585357177,26.746632910832282,42.431798613780146,27.099355751159276
2025-07-18,43.26210906828695,27.086647818963684,42.971210215816654,27.44385462647075
2025-07-19,45.245512266319665,28.32846762537484,44.941276807596935,28.70205100673896
2025-07-20,45.31344033309707,28.3709977669109,45.00874811909584,28.745142017090622
2025-07-21,45.119291319541766,28.249439986492224,44.81590458339328,28.6219811860855
2025-07-22,43.69906478862109,27.360228232958075,43.40522780113234,27.721042898732893
2025-07-23,44.646324088628816,27.953312564839525,44.34611763258436,28.321948566136914
2025-07-24,44.863356670779346,28.089197875208296,44.56169086542308,28.459625872260506
2025-07-25,45.05774656400407,28.128985275063595,44.75477366109549,28.49993797085949
2025-07-26,46.635508398727694,28.62147372378634,46.32192646364114,28.99892114080718
2025-07-27,45.755093206984974,28.059672986327808,45.44743127382368,28.429711622120937
2025-07-28,45.692344053100165,28.021191571150457,45.38510405167664,28.390722730951882
2025-07-29,45.88757702516787,28.140919736222415,45.579024257243546,28.512029818447164
2025-07-30,44.54334802995029,27.70763451206857,44.24383399547164,28.0730306191756
2025-07-31,44.47653300790537,27.686853786184518,44.17746824447843,28.051975846211217
2025-08-01,44.47653300790537,27.686853786184518,44.17746824447843,28.051975846211217
2025-08-02,44.47653300790537,27.686853786184518,44.17746824447843,28.051975846211217
2025-08-03,44.47653300790537,27.686853786184518,44.17746824447843,28.051975846211217
2025-08-04,44.47653300790537,27.686853786184518,44.17746824447843,28.051975846211217
2025-08-05,44.47653300790537,27.686853786184518,44.17746824447843,28.051975846211217
2025-08-06,44.47653300790537,27.686853786184518,44.17746824447843,28.051975846211217
2025-08-07,44.330959107315664,27.596233339217683,44.032873197706614,27.96016033661529
2025-08-08,46.97446964713529,29.241831250035386,46.65860850189654,29.6274596694802
2025-08-09,46.863665721895835,29.17285527844842,46.54854963359942,29.55757407309322
2025-08-10,46.56212469151783,28.98514454980131,46.24903619599483,29.367387897851057
2025-08-11,50.611704964199454,31.506027571084125,50.27138667614716,31.921515216551168
2025-08-12,52.36229673032084,32.595779289350624,52.01020728392985,33.02563810155853
2025-08-13,50.13012133689007,31.206239467709135,49.793041266473715,31.61777363941852
2025-08-14,48.94633850574979,30.814379560780374,48.61721831233826,31.220746056250174
2025-08-15,48.753616852696496,30.75371518477125,48.42579253941949,31.159281665110775
2025-08-16,49.30862875285112,30.928765560552446,48.97707248271072,31.33664052831735
2025-08-17,47.55186283766166,30.377801129884492,47.23211924147066,30.778410220873347
2025-08-18,44.93446464344816,29.54175815410266,44.63232070080047,29.93134187774766
2025-08-19,47.80731825535301,30.486123990977138,47.48585695076859,30.888161596252797
2025-08-20,46.58505724519923,30.096413774375385,46.271814548836424,30.493312052582755
2025-08-21,53.274858013113814,34.39580700161063,52.916632411188786,34.849403788218986
2025-08-22,52.683131976536565,34.01377136020302,52.32888520108866,34.462330028667964
2025-08-23,52.70242619237428,34.02622827044084,52.34804968064289,34.47495121516348
2025-08-24,48.24854940839608,31.15067511114459,47.92412122034577,31.561476524538797
2025-08-25,50.723170405410485,31.92615596277599,50.3821026123147,32.34718407683635
2025-08-26,49.68767740456578,31.6002761845691,49.35357237246742,32.01700673933078
2025-08-27,49.73729110243419,31.616052797977833,49.402852462749706,32.03299140778371
2025-08-28,48.0721451493084,30.533872530547217,47.74890312156429,30.93653982257839
2025-08-29,47.91120408954784,30.459859847007227,47.589044245973845,30.861551092294665
2025-08-30,47.66942481136972,30.383003472103233,47.3488907164263,30.783681169294965
2025-08-31,47.00411493555547,30.170979597818224,46.68805445236098,30.56886121733527
2025-09-01,47.34427336830261,30.366692100915063,47.02592562496581,30.76715469091202
2025-09-02,47.50879444035025,30.472216177715616,47.18934044047403,30.874070372862125
2025-09-03,45.4615884867822,29.159135029008358,45.15590010942159,29.54367288703326
2025-09-04,45.69527794915,29.309023821170126,45.38801821990893,29.695538346713544
2025-09-05,44.97623344955676,29.05644391151691,44.673808649178646,29.43962752421461
2025-09-06,46.36713515345742,29.505732949816995,46.05535778756002,29.894841588900086
2025-09-07,48.110818064971006,30.593196515094114,47.787315996580936,30.996646145762032
2025-09-08,48.80739242395195,31.036141306074413,48.47920651822589,31.445432297982208
2025-09-09,50.34884406995494,32.01633526288888,50.01029328547891,32.4385526219275
2025-09-10,51.395952622487584,32.68218130352378,51.05036097285487,33.11317954752299
2025-09-11,54.4181865348404,34.6039901547125,54.05227307483056,35.06033236925248
2025-09-12,54.46312681606498,34.63256723800155,54.096911173001196,35.08928631455701
2025-09-13,53.87440913202302,34.25820744691497,53.512152086965784,34.7099896310677
2025-09-14,51.84241589410737,33.58645152357802,51.49382217970755,34.02937488583433
2025-09-15,52.156444241574626,33.6881741930113,51.80573896840228,34.13243902912743
2025-09-16,54.43632520292751,35.18602972429936,54.07028977665561,35.65004762089068
2025-09-17,60.038271284951215,38.806961898196505,59.63456779944788,39.31873105698469
2025-09-18,57.58146222981255,37.218953227170566,57.194278580033135,37.709780425496824
2025-09-19,56.59191413815948,36.5793386235629,56.2113843111022,37.06173086559199
2025-09-20,56.370118876237235,36.48022317263919,55.991080423238365,36.961308323660354
2025-09-21,57.76913514374676,36.93291359336504,57.380689562071765,37.4199686267082
2025-09-22,58.938673582929965,37.30676774585488,58.54236390500064,37.79875300346117
2025-09-23,59.08428281804596,37.370954825936444,58.686994048705785,37.863786554546174
2025-09-24,54.87321732917326,36.01117194810469,54.50424419549608,36.4860714577134
2025-09-25,55.76671334728731,36.30435540179427,55.39173225486854,36.78312128594317
2025-09-26,56.04343418674873,36.39442859330842,55.666592395062466,36.874382323122006
2025-09-27,57.46470192759911,36.855911977195895,57.078303386050884,37.34195154706536
2025-09-28,59.59313138641331,38.193372552272585,59.19242106718094,38.697049964424444
2025-09-29,58.361674646783996,37.40412914544949,57.969244768800095,37.89739836240563
2025-09-30,59.40274169311536,38.071351367665066,59.003311573681266,38.57341961805969
2025-10-01,63.09016760708059,40.434630967419196,62.66594285811865,40.967865110570905
2025-10-02,68.8296356257101,44.11306898850544,68.36681810592938,44.6948127556943
2025-10-03,66.5929907485168,42.679598233161784,66.14521265797732,43.24243801800505
2025-10-04,67.55535567239066,43.29638008727214,67.10110654153343,43.867353720146646
2025-10-05,70.78503615353314,45.36628960488479,70.30907032032266,45.96456029480218
2025-10-06,75.48633058621574,48.379359829053435,74.97875276771269,49.01736556491535
2025-10-07,75.65820213305311,48.489512691753845,75.14946863266529,49.12897107515952
2025-10-08,72.64610987282255,46.55905595654978,72.15762998930424,47.17305632492083
2025-10-09,63.799065401275094,43.68909126902044,63.3700739509366,44.26524380437272
2025-10-10,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-10-11,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-10-12,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-10-13,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-10-14,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-10-15,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-10-16,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-10-17,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-10-18,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-10-19,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-10-20,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-10-21,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-10-22,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-10-23,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-10-24,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-10-25,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-10-26,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-10-27,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-10-28,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-10-29,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-10-30,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-10-31,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-01,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-02,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-03,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-04,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-05,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-06,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-07,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-08,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-09,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-10,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-11,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-12,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-13,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-14,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-15,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-16,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-17,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-18,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-19,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-20,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-21,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-22,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-23,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
2025-11-24,63.70336680317318,43.65632445056867,63.2750188400102,44.23204487151944
