ts,old_baseline,phase42_full12,phase45_without_BNBUSDT,phase45_without_BNBUSDT_and_DOGEUSDT
2025-08-15,33.734859961675575,118.36064552587251,189.4863387383026,155.64891757674002
2025-08-16,34.11889810976518,119.70806487683723,191.643454039804,157.42082717192525
2025-08-17,32.903311329538774,115.44311057841219,184.8155884827672,151.8122440392909
2025-08-18,31.092213666517875,109.08877299559492,174.64278012805065,143.4560394724063
2025-08-19,33.080072630516845,116.06328750256499,185.80844429396677,152.62780115729728
2025-08-20,32.23433426942798,113.0959670963682,181.05799132764886,148.725657777833
2025-08-21,36.86331375127798,129.3370008584829,207.05864391986182,170.08325779909907
2025-08-22,36.45387141103227,127.9004494765545,204.75883505550783,168.19413606740278
2025-08-23,36.46722196246566,127.94729063396787,204.83382416511506,168.25573403704072
2025-08-24,33.385380669582126,117.13447785666926,187.5233381033845,154.0364587258176
2025-08-25,35.09768425199594,123.14219087462772,197.14122704700765,161.93683831738142
2025-08-26,34.38117922878228,120.62829287219216,193.11666866168758,158.6309632840124
2025-08-27,34.41550921818242,120.74874156268363,193.30949780067758,158.7893580630814
2025-08-28,33.26331848504828,116.70621584603288,186.83772338697565,153.47327728912782
2025-08-29,33.15195599619929,116.31549431695262,187.41706782234112,153.94916560313067
2025-08-30,33.189922667985044,115.72851937463389,188.19395499787194,154.5873205685798
2025-08-31,32.62712970364718,114.11332625749478,184.88029337162834,151.8653942873785
2025-09-01,32.8632450590846,114.93913927979146,184.76414710964957,151.76998878174706
2025-09-02,32.97744464276022,115.3385521141049,189.50359410567467,155.66309157615194
2025-09-03,31.556410457376206,110.36848765876752,181.33767681297687,148.9553985778457
2025-09-04,31.718622136279286,110.93582270802176,182.26981987290912,149.72108469153173
2025-09-05,31.219509278115957,109.19017640262408,179.40168738080982,147.36512741865158
2025-09-06,32.18498071312564,112.56691097462769,184.94973117021436,151.92243226837908
2025-09-07,33.3953293941717,116.80010326521703,191.9049524635551,157.63562865511338
2025-09-08,33.878844975517424,118.49119812357102,194.6834558152763,159.917962263216
2025-09-09,34.94881816520505,122.23342739076726,200.8320148452141,164.96854566695274
2025-09-10,35.67565126490539,124.77552482300261,205.00873278683366,168.3994084455844
2025-09-11,37.77348499687312,132.1126944503772,217.06385216768848,178.3017913581587
2025-09-12,37.804679550508325,132.22179734446456,217.24311044844467,178.4490386877137
2025-09-13,37.39603089788711,130.79254943192024,214.8948269705384,176.52009867054312
2025-09-14,35.98555636770384,125.8594173512672,206.78959032289166,172.50760894016918
2025-09-15,36.20353395620824,126.62871198976774,208.04218999832287,174.45863605677303
2025-09-16,38.297754337983584,132.54383722848218,217.136203883519,184.0269498673123
2025-09-17,42.353801859008236,146.18368942075602,239.4813071225114,203.51691910215962
2025-09-18,40.62065395684934,140.20174816568672,229.68156053949303,195.18886103148301
2025-09-19,39.92258049625757,137.79235516017272,225.73444038799954,191.8345043085716
2025-09-20,39.76611575509044,137.25231879686785,224.84974104369925,191.08266573274662
2025-09-21,40.753047199375374,140.6587020115601,230.43015229236252,195.82503213410416
2025-09-22,41.57809426118301,143.5063430295327,225.79359805566844,188.9464179710467
2025-09-23,41.68081381924081,143.8608784741321,229.58396677751062,189.6167278824202
2025-09-24,38.710131460907704,133.60760041697174,212.29874258117007,177.2393642421038
2025-09-25,39.3404453007817,135.78312182382152,215.75558528840546,180.12533801786034
2025-09-26,39.5356571107484,136.45689327636865,214.67138636735822,179.2201855655093
2025-09-27,40.53828578403043,139.91745530731254,214.09739870327437,178.74098720838228
2025-09-28,42.039779375370536,145.09984421195898,214.79893918159905,179.3266740893153
2025-09-29,41.17105225128904,142.101441931076,212.7580941537454,177.62285770841922
2025-09-30,41.90546958973952,144.63627543826985,217.79643031625915,181.8291543987565
2025-10-01,44.506752124818135,153.61457399737998,218.49797079458386,182.41484127968954
2025-10-02,48.55564104241226,167.58927034220963,218.05153594474083,182.0421314463685
2025-10-03,46.977807238570634,162.14339401908333,217.0948898379344,181.24346751782343
2025-10-04,47.656704422474554,164.4866003128373,217.11053408480151,181.25652824694063
2025-10-05,49.935071941036036,172.35036118201396,220.71067813529766,184.2621383364397
2025-10-06,53.251584702332124,183.79726913779092,204.11104985242707,179.34370749970597
2025-10-07,53.37283092218749,184.21574915537656,205.9753527028549,181.51982232879388
2025-10-08,51.247960301490025,176.88178117041602,202.90379042570703,178.81294778529428
2025-10-09,45.0068417521677,155.34062794196723,193.02660976978066,170.1084884689428
2025-10-10,44.939331489539455,151.91804496470607,189.3527803794666,166.87085421103157
2025-10-11,44.939331489539455,155.9286040397921,189.0687512088974,166.62054792971503
2025-10-12,44.939331489539455,155.9286040397921,188.78514808208405,166.37061710782046
2025-10-13,44.939331489539455,153.07772469726106,185.33354481687087,163.3288239843741
2025-10-14,44.939331489539455,154.23740442981602,185.05554449964558,164.56616356001328
2025-10-15,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-10-16,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-10-17,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-10-18,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-10-19,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-10-20,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-10-21,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-10-22,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-10-23,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-10-24,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-10-25,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-10-26,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-10-27,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-10-28,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-10-29,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-10-30,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-10-31,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-01,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-02,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-03,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-04,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-05,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-06,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-07,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-08,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-09,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-10,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-11,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-12,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-13,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-14,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-15,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-16,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-17,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-18,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-19,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-20,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-21,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-22,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-23,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-24,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-25,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-26,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-27,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-28,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-29,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-11-30,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-01,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-02,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-03,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-04,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-05,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-06,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-07,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-08,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-09,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-10,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-11,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-12,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-13,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-14,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-15,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-16,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-17,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-18,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-19,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-20,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-21,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-22,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-23,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-24,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-25,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-26,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-27,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-28,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-29,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-30,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2025-12-31,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-01,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-02,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-03,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-04,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-05,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-06,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-07,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-08,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-09,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-10,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-11,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-12,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-13,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-14,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-15,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-16,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-17,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-18,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-19,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-20,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-21,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-22,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-23,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-24,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-25,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-26,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-27,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-28,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-29,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-30,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-01-31,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-02-01,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
2026-02-02,44.939331489539455,154.0060483231713,185.05554449964558,164.31931431467328
